mesurement id;Destination;mean(avg RTT) from mPlane;mean(avg RTT) from FranceIX;mean(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab
5276771;194.132.198.165;10.413785169617995;13.194942995083482;27.765580880039231;3.1065409783005649;1.8721133548235231;29.87193983969572
5276769;104.20.24.135;2.1412720858911043;1.9771498282220856;25.794909877301222;0.40188701825332152;174.31667155815265;44.152272501955935
5277295;77.88.55.55;39.924872109145134;41.585796923794398;63.353883608654279;12.428937017876143;24.955780957380163;27.068792480882419
5276493;151.101.60.193;10.10014817600708;9.4318150707964588;38.702828303835986;0.23692880285192364;8.5168264821232444;33.157836806834631
5276422;98.139.183.24;88.617275417895286;109.41869199704898;120.79490214847553;284.71053298511669;50.894707285461152;405.94039216440615
5277415;69.89.74.80;173.81631976299633;141.3613257069315;179.70239720438315;16.328236054101318;135.54006304361798;62.80704485518045
5277267;104.24.4.33;2.0737243166197641;1.2579338215330382;25.692800948869913;0.51054753836723232;1.3348140585249793;70.033284681990835
5276968;119.147.114.19;337.5300716641147;289.54165926299572;302.69829755096913;1384.6877959063077;517.89123600722348;1994.9043928476688
5277287;42.121.252.58;419.19969269536006;360.81317772466525;332.84060858974175;313.81129624374711;2118.8732070377032;163.29883453872185
5276998;104.16.65.178;2.1683447468067847;1.2364610393300886;24.65541174532537;0.43074590482678815;0.060770167777791012;18.644528521790907
5276489;192.0.78.17;13.903263853537881;11.729117505050302;24.709102419191215;0.28775368695499964;8.7892732582924733;38.430039048504476
5277384;192.0.78.24;16.712755518683778;11.606713287119764;23.262417374631564;2.6065005391962965;8.7529043991034143;13.466267380458024
5276794;104.16.52.162;2.158218726646608;1.1606527600790559;25.704913952803242;0.43798986911269283;0.045120798690007367;77.48551233524492
5277199;151.101.65.52;8.5176859685330388;10.835604639136873;24.442430722710913;0.84233227298264601;1.3382809747537616;15.636825065322407
5277337;104.197.47.161;105.15029933136667;103.69170517649999;129.46261282694306;23.537643355211515;50.816549581700166;283.1853134751621
5277113;104.20.55.43;2.2867085644058998;1.2193750344153393;25.479822620448381;0.67751570002363348;0.073337830011854344;21.54939286609396
5277423;104.20.43.155;2.3708298279262539;1.3581503087516225;25.569821519175221;8.4113324591655978;3.7884309648485708;47.08352989342918
5276610;106.120.188.48;336.31991525679643;289.16881987109906;264.07149031722054;225.43614661465375;523.68700533204583;1201.0302682821418
5276838;62.153.159.92;14.76933532790858;15.790593595661241;29.942170690333732;0.80180826375941239;8.2299719423845499;21.225611601401173
5277455;192.16.31.23;80.436463603734808;80.34379031858407;111.76888582595988;3.2139833235986379;233.78459239511525;46.855266760961499
5276656;172.217.19.131;2.1016535754339452;1.4593024271162078;27.30943050968532;0.36363685285345987;0.6989161411233048;47.202883914620053
5277303;172.217.19.131;2.1116283974347692;1.3946021015403076;26.850361702560924;0.53409791051079891;0.067904967546433256;20.191034467016113
5277297;209.15.209.70;99.988655462678224;115.45769187320951;126.64572710122637;11.691049887254843;43.871375270535339;265.2037836428035
5276584;193.51.224.177;1.6460489908247706;8.1173215963318039;16.435291722729662;1.3620583523072778;0.987254506161658;22.693414185177609
