destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max
87.240.131.120;rmd;[53.032275, 53.1426283333, 53.236095];[52.67397, 52.81964, 53.03627];[72.553785, 73.095495, 73.66285];[52.618815, 52.9961233333, 53.491285];[52.71412, 52.9658, 53.155555];[52.6042, 53.099305, 53.4477];[52.817475, 53.1981733333, 53.5358];[52.64074, 52.9442983333, 53.176755];[52.981935, 53.2810516667, 53.48274];[52.81683, 53.347075, 53.973385];[53.059155, 53.262675, 53.54527];[52.625865, 53.0088183333, 53.420635];[52.70597, 52.99435, 53.189865];[52.628995, 53.0173283333, 53.227055];[52.888455, 53.1824283333, 53.47004];[52.694085, 52.9785183333, 53.452895];[52.731525, 52.8140866667, 52.90764];[52.639475, 53.13364, 53.49112];[52.568685, 53.096075, 53.45579];[52.931905, 53.124925, 53.339025];[52.990415, 53.125765, 53.286435];[53.119095, 53.2707916667, 53.47804];[52.666675, 52.798905, 52.89626];[52.87641, 53.081035, 53.239525];[52.729395, 52.9115783333, 53.17165];[52.791055, 53.0586983333, 53.375945];[53.210535, 53.6924633333, 54.55432];[52.965665, 53.163075, 53.35403];[52.858415, 53.0383683333, 53.21232];[52.75719, 53.1947133333, 53.55991];[73.225535, 73.405585, 73.593735];[52.73282, 53.0547333333, 53.5622];[46.43218, 47.10317, 47.839325];[46.884025, 47.00538, 47.11593];[46.345575, 46.4935433333, 46.690815]
87.240.131.120;FranceIX;[56.90436, 57.101726, 57.420227];[57.273293, 57.3649713333, 57.516189];[57.042689, 57.1365883333, 57.235846];[57.253235, 57.4175876667, 57.667162];[57.093267, 57.274077, 57.424422];[57.186117, 57.3738193333, 57.547822];[57.270954, 57.4386883333, 57.660077];[57.690497, 57.748549, 57.858279];[57.235465, 57.4604043333, 57.620104];[57.38006, 57.4375956667, 57.528188];[57.202272, 57.3198153333, 57.549302];[57.463441, 57.6008833333, 57.691756];[57.245315, 57.3094956667, 57.3493];[57.221936, 57.3355213333, 57.447212];[57.185378, 57.226858, 57.283494];[57.031429, 57.3986283333, 57.801661];[57.211062, 57.437954, 57.652388];[57.395788, 57.471624, 57.585641];[57.346296, 57.4509113333, 57.563717];[57.227481, 57.4107063333, 57.622005];[57.302858, 57.3606656667, 57.436593];[57.286153, 57.5940996667, 58.132946];[57.226791, 57.249275, 57.281559];[57.269004, 57.4171093333, 57.511238];[57.228791, 57.3898986667, 57.518913];[57.191038, 57.3601256667, 57.61419];[57.344616, 57.3538023333, 57.359385];[57.459271, 57.5156433333, 57.581875];[57.222661, 57.3929073333, 57.516674];[57.049298, 57.2777936667, 57.416258];[57.402098, 57.4848273333, 57.631237];[57.228021, 57.3498443333, 57.452297];[57.257905, 57.5387743333, 57.885332];[57.331231, 57.4572206667, 57.597844];[57.202801, 57.6646086667, 58.207804];[57.243325, 57.2979663333, 57.325797]
87.240.131.120;LISP-Lab;[57.765125, 57.932045, 58.09162];[57.972475, 59.0774566667, 60.318205];[58.14409, 61.5198916667, 68.235685];[58.417445, 60.6411183333, 63.82842];[58.20149, 59.5288716667, 60.913425];[57.853015, 57.92897, 58.01083];[57.703325, 59.6102533333, 60.951];[57.977005, 59.5457416667, 60.857245];[57.9013, 58.9917783333, 60.94395];[58.054845, 58.558225, 58.921045];[57.92053, 60.06455, 63.30487];[57.676345, 59.3952066667, 62.67658];[57.99381, 58.1108116667, 58.21982];[57.80988, 58.885665, 60.14734];[57.685025, 61.7204133333, 63.998915];[58.980045, 59.49191, 60.06798];[58.162325, 58.9335266667, 60.408095];[57.834235, 62.098495, 70.400475];[57.80965, 58.52017, 59.60056];[61.19558, 70.1515033333, 82.93143];[62.08987, 66.6509033333, 68.93366];[58.458135, 59.602255, 61.21568];[57.997125, 62.2981433333, 70.841325];[58.4864, 59.3432266667, 60.9589];[-1, -1, -1];[58.244075, 59.4656616667, 60.503725];[58.06493, 58.9295483333, 59.92588];[62.79088, 67.1144933333, 75.0426];[57.941095, 58.539535, 59.55507];[57.72997, 59.8538183333, 63.963485];[58.20318, 60.77508, 65.87515];[58.551395, 59.0090433333, 59.246905];[58.57132, 60.861405, 62.385765];[60.5257, 69.0160333333, 85.031205];[60.03467, 63.8378883333, 71.263915];[57.80331, 57.989255, 58.10629]
204.79.197.200;FranceIX;[9.941467, 10.046316, 10.252279];[9.852437, 9.9588653333, 10.01314];[10.026469, 10.181927, 10.397378];[9.920018, 10.176824, 10.346205];[10.400503, 15.7744923333, 21.933761];[9.684484, 9.981046, 10.13428];[9.815313, 10.0205443333, 10.188512];[9.910245, 10.4431496667, 11.281695];[9.78351, 10.0807216667, 10.499344];[9.88981, 9.9499126667, 10.047298];[10.164743, 10.305418, 10.548276];[9.962416, 10.0308016667, 10.078797];[10.499803, 10.5825333333, 10.627813];[10.080292, 10.6511903333, 11.223442];[10.191672, 10.237512, 10.283078];[10.106776, 10.2205393333, 10.304777];[10.00092, 10.26782, 10.525177];[9.867092, 9.947706, 10.00242];[10.048198, 10.1992963333, 10.367954];[9.911719, 10.11427, 10.296372];[9.872461, 10.043258, 10.202761];[9.680174, 10.0152643333, 10.258529];[9.797649, 10.2950443333, 10.622139];[9.998885, 10.2336303333, 10.370075];[9.934773, 9.9786093333, 10.039323];[10.189817, 10.2472293333, 10.333735];[10.063023, 10.173758, 10.261249];[9.939103, 10.0144463333, 10.078567];[9.768776, 9.9541123333, 10.078856];[9.876041, 10.220929, 10.59233];[10.064767, 10.1288943333, 10.197677];[9.916803, 10.1945216667, 10.539402];[9.774594, 10.0181936667, 10.240354];[9.979471, 10.1349176667, 10.236855];[9.964297, 10.178444, 10.349325];[9.876381, 10.0661893333, 10.237815]
204.79.197.200;mPlane;[1.561, 1.866, 2.208];[1.731, 1.8436666667, 2.026];[1.653, 8.468, 12.213];[1.526, 1.634, 1.719];[1.591, 1.721, 1.818];[3.113, 4.3336666667, 5.309];[1.85, 2.0896666667, 2.552];[6.483, 6.5443333333, 6.603];[1.467, 6.3253333333, 15.766];[4.985, 7.7323333333, 9.247];[1.708, 2.2776666667, 3.378];[1.608, 2.4666666667, 3.945];[1.601, 1.7823333333, 2.024];[1.872, 4.8546666667, 7.001];[1.734, 4.2623333333, 5.823];[1.714, 7.6713333333, 11.665];[8.575, 9.9053333333, 10.784];[1.57, 4.114, 8.642];[8.453, 9.5776666667, 10.643];[1.618, 5.6883333333, 13.761];[10.732, 11.4443333333, 12.428];[1.67, 2.6063333333, 4.32];[1.508, 1.9166666667, 2.129];[11.932, 11.9906666667, 12.034];[3.359, 4.0626666667, 4.525];[1.52, 3.0373333333, 6.05];[1.677, 12.613, 18.579];[1.686, 3.8966666667, 5.416];[1.546, 1.607, 1.718];[1.523, 4.2876666667, 9.27];[10.308, 16.1533333333, 27.119];[1.551, 2.9906666667, 5.688];[1.551, 3.145, 5.905];[1.858, 6.1113333333, 9.784];[1.773, 3.0556666667, 5.618];[4.956, 9.2446666667, 11.579]
204.79.197.200;LISP-Lab;[32.007475, 35.6198766667, 39.03185];[30.87858, 32.0775183333, 34.08032];[30.50421, 30.8023483333, 30.973585];[30.5088, 32.42999, 34.998745];[30.683765, 31.0678866667, 31.733355];[30.563645, 36.1000966667, 43.49805];[30.782075, 32.39436, 34.68933];[30.924255, 32.657555, 33.974845];[30.580635, 30.9348266667, 31.2849];[39.178935, 41.992655, 47.427895];[30.50957, 30.8967766667, 31.445125];[30.90255, 31.036275, 31.297095];[30.667625, 31.1676033333, 31.56792];[30.906855, 31.403275, 31.753585];[32.51028, 34.3530916667, 37.119555];[30.81917, 33.7736833333, 37.77635];[30.74333, 30.842795, 30.989325];[30.679245, 30.9255283333, 31.251805];[30.76768, 30.9684316667, 31.300535];[30.84511, 31.0821216667, 31.229285];[37.75792, 40.796365, 44.225255];[34.023995, 35.19503, 36.853455];[34.204425, 39.1384183333, 43.80089];[30.79475, 31.3056483333, 32.27076];[-1, -1, -1];[34.58432, 36.5176916667, 38.223195];[31.205455, 34.7767433333, 38.48102];[30.84977, 31.0693883333, 31.457795];[30.94632, 32.565835, 34.82547];[30.913845, 31.1465366667, 31.3632];[33.07139, 33.769245, 34.619205];[31.793995, 32.6527516667, 33.741125];[32.9529, 38.876325, 44.055305];[40.132645, 42.798305, 45.185105];[33.594475, 36.05176, 40.62463];[33.67506, 36.8269416667, 42.81483]
204.79.197.200;rmd;[2.195495, 2.418545, 2.780295];[2.636015, 2.8361833333, 3.091235];[2.096395, 2.3676666667, 2.578045];[2.62701, 2.6925066667, 2.80477];[2.305485, 2.5280466667, 2.739945];[2.12492, 2.6229066667, 3.136535];[2.21619, 2.7164766667, 3.22269];[2.102505, 2.4295516667, 2.713025];[2.405155, 2.6968883333, 2.91594];[2.503245, 2.6835933333, 2.893855];[1.987435, 2.3220583333, 2.894635];[2.188335, 2.4355333333, 2.873765];[2.66589, 3.0679533333, 3.80979];[2.20791, 2.4634133333, 2.85776];[2.09985, 2.425835, 2.756895];[1.67544, 2.1290416667, 2.53036];[2.248045, 2.4108933333, 2.567545];[1.93824, 2.0228766667, 2.12335];[1.95381, 2.2218933333, 2.71306];[2.216995, 3.11278, 3.91908];[1.84767, 2.2326566667, 2.49671];[1.9222, 2.3378, 2.84631];[2.37719, 2.633435, 2.93626];[2.23061, 2.580405, 2.774255];[2.15898, 2.349155, 2.578955];[1.98731, 2.4932333333, 3.129105];[2.149875, 2.44175, 2.708605];[2.002275, 2.1514516667, 2.308475];[2.084875, 2.418975, 2.72796];[2.173215, 2.413115, 2.59192];[2.126395, 2.2337166667, 2.301715];[2.299615, 2.388375, 2.46867];[2.359095, 2.570505, 2.785865];[1.78365, 2.1077416667, 2.44056];[1.918545, 2.3950783333, 2.861145]
52.2.166.221;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
52.2.166.221;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
52.2.166.221;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
52.2.166.221;LISP-Lab;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
199.16.156.11;FranceIX;[92.477979, 92.5038536667, 92.5437];[92.30128, 92.3734553333, 92.444704];[92.275717, 92.3362323333, 92.396331];[92.327494, 92.4217116667, 92.489082];[92.374353, 92.434085, 92.471438];[92.254758, 92.3477103333, 92.401466];[92.455853, 92.533995, 92.630161];[92.514991, 92.651862, 92.899825];[92.347733, 92.4309783333, 92.511262];[92.455509, 92.5724366667, 92.632055];[92.562869, 92.6052786667, 92.679294];[92.372882, 92.445046, 92.483233];[92.479913, 92.6037806667, 92.815438];[92.499191, 92.5521813333, 92.657331];[92.380692, 92.4091006667, 92.426425];[92.439854, 92.5334453333, 92.693969];[92.29546, 92.4247283333, 92.681959];[92.55278, 92.6422096667, 92.711399];[92.290901, 92.3864866667, 92.446429];[92.375152, 92.475041, 92.542495];[92.30302, 92.4785243333, 92.686329];[92.349938, 92.4385693333, 92.521536];[92.495402, 92.556041, 92.634436];[92.507437, 92.5649266667, 92.609116];[92.255233, 92.3759606667, 92.438194];[92.317005, 92.505535, 92.711917];[92.348254, 92.4222153333, 92.52496];[92.362278, 92.4630966667, 92.656595];[92.214393, 92.303495, 92.42576];[92.369668, 92.5017333333, 92.672649];[92.379117, 92.4965003333, 92.711133];[92.467698, 92.5084463333, 92.54673];[92.308594, 92.34402, 92.388822];[92.31705, 92.4461113333, 92.532291];[92.30506, 92.4298863333, 92.623202];[92.359344, 92.39054, 92.41163]
199.16.156.11;mPlane;[96.282, 100.0363333333, 103.739];[96.189, 100.7036666667, 107.617];[93.111, 96.59, 103.46];[94.501, 96.056, 99.068];[91.305, 94.0903333333, 95.878];[101.156, 102.473, 103.667];[92.888, 93.3016666667, 94.028];[92.84, 93.6316666667, 95.199];[92.819, 103.7416666667, 119.42];[91.069, 91.1503333333, 91.223];[91.032, 91.1296666667, 91.198];[95.484, 96.7606666667, 97.892];[92.849, 92.9933333333, 93.097];[92.847, 93.0383333333, 93.271];[94.044, 95.8543333333, 97.212];[91.103, 91.4536666667, 91.903];[91.245, 91.9423333333, 93.146];[91.017, 92.3723333333, 94.973];[93.011, 97.8413333333, 103.806];[100.728, 102.094, 103.281];[93.019, 93.217, 93.352];[99.435, 101.401, 103.284];[95.927, 98.8833333333, 103.242];[92.971, 93.0513333333, 93.197];[92.992, 94.1026666667, 95.513];[101.414, 101.7173333333, 102.288];[93.008, 93.2563333333, 93.441];[91.067, 91.137, 91.223];[91.39, 92.597, 94.425];[95.61, 96.3763333333, 96.799];[92.915, 95.218, 99.318];[94.794, 94.8643333333, 94.963];[103.322, 104.469, 105.994];[100.684, 101.927, 103.504];[102.266, 102.8416666667, 103.503];[95.021, 96.5036666667, 99.013]
199.16.156.11;LISP-Lab;[104.42624, 106.1987833333, 109.70536];[104.467915, 107.8522083333, 109.58916];[103.979785, 104.124245, 104.209575];[105.28878, 105.4489716667, 105.63822];[106.78992, 108.4826533333, 110.03834];[106.878735, 106.8955833333, 106.913805];[106.99262, 108.0703266667, 110.13002];[106.97208, 107.0154066667, 107.04446];[106.624895, 106.7695833333, 106.86741];[107.03145, 107.174885, 107.450205];[104.165825, 104.6889616667, 105.0055];[104.14101, 105.9007133333, 109.3572];[104.41154, 104.5054033333, 104.683335];[106.811005, 107.1890233333, 107.762555];[107.154655, 107.5171133333, 108.09787];[104.40067, 104.5423833333, 104.73837];[105.593245, 105.9215683333, 106.243645];[105.612835, 106.0081983333, 106.621015];[104.071005, 104.1689333333, 104.24199];[104.03372, 104.0996683333, 104.14163];[108.987295, 113.041375, 120.418795];[104.588855, 107.292555, 109.14976];[104.228095, 106.1412883333, 109.55363];[104.18241, 105.0237233333, 106.62716];[-1, -1, -1];[107.027595, 107.6358316667, 108.552785];[106.81992, 107.2591916667, 107.98877];[108.2654, 114.2626583333, 123.99969];[104.174445, 105.108605, 105.692075];[104.0175, 104.571075, 105.27001];[104.061815, 104.3524133333, 104.85762];[104.30269, 109.60874, 115.798945];[104.941035, 109.2388283333, 115.245715];[103.9336, 104.1998816667, 104.3446];[103.95215, 104.6289016667, 105.813675];[103.840475, 104.182935, 104.5478]
199.16.156.11;rmd;[110.66744, 111.0188366667, 111.311105];[106.97304, 107.7344533333, 109.12866];[106.968855, 107.4562133333, 107.751405];[109.520485, 110.1933966667, 111.249335];[109.072485, 109.9689083333, 111.31705];[109.00011, 109.5922383333, 110.002205];[107.93536, 109.19769, 110.036635];[109.52321, 109.9874083333, 110.255695];[107.941565, 108.4969016667, 109.59316];[109.73927, 110.0199783333, 110.24317];[108.483065, 108.5284216667, 108.606355];[107.781705, 108.0568233333, 108.452665];[109.00224, 109.2210366667, 109.610545];[109.224915, 110.270545, 110.88781];[109.15594, 109.9515966667, 111.3344];[110.83437, 111.22865, 111.540445];[110.69932, 110.9845916667, 111.389995];[108.97514, 109.64883, 110.862465];[109.612695, 109.9727333333, 110.42123];[108.33389, 108.75446, 109.41904];[108.237265, 109.33786, 110.19705];[109.834635, 110.2767233333, 111.014965];[109.6886, 109.8420016667, 109.9639];[107.929815, 109.2660133333, 109.985425];[108.343075, 109.35092, 110.119125];[108.621075, 109.0502166667, 109.64009];[109.502215, 109.6078816667, 109.696705];[107.87337, 108.5929916667, 109.862735];[109.13776, 110.0024783333, 111.2079];[108.96709, 109.7101716667, 110.613485];[108.70406, 109.1332666667, 109.485935];[108.696645, 109.4949416667, 110.56076];[109.593045, 109.8000933333, 110.12803];[109.464535, 109.6932316667, 109.9697];[109.837185, 109.9604066667, 110.02246]
23.101.196.141;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
23.101.196.141;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
23.101.196.141;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
23.101.196.141;LISP-Lab;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
54.240.250.0;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
54.240.250.0;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
54.240.250.0;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
54.240.250.0;LISP-Lab;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
23.235.37.84;mPlane;[10.163, 10.788, 11.5];[14.722, 15.7303333333, 16.798];[8.444, 8.878, 9.681];[8.535, 15.732, 19.992];[8.6, 10.7576666667, 15.021];[8.295, 8.9986666667, 10.081];[9.821, 11.1333333333, 12.227];[8.702, 10.7833333333, 14.65];[8.651, 9.9146666667, 11.843];[8.319, 8.4973333333, 8.597];[8.44, 8.9656666667, 9.28];[8.483, 9.5556666667, 11.422];[17.501, 17.635, 17.895];[8.551, 8.6166666667, 8.734];[8.382, 8.5356666667, 8.724];[8.646, 9.7376666667, 10.917];[8.284, 8.5123333333, 8.695];[8.36, 8.6723333333, 9.208];[11.549, 12.4386666667, 13.996];[8.306, 8.45, 8.716];[8.402, 8.477, 8.545];[8.391, 11.721, 18.091];[10.138, 13.1223333333, 17.469];[8.414, 8.5256666667, 8.691];[8.376, 8.8776666667, 9.769];[8.508, 8.9583333333, 9.28];[8.539, 10.9143333333, 15.585];[8.423, 8.5886666667, 8.737];[17.794, 18.681, 19.464];[8.355, 8.816, 9.564];[8.611, 9.3666666667, 10.757];[8.744, 15.3633333333, 18.972];[8.5, 8.53, 8.548];[8.38, 8.6246666667, 8.947];[9.017, 12.522, 16.098];[8.458, 9.5436666667, 11.637]
23.235.37.84;FranceIX;[9.701474, 9.79753, 9.962918];[9.458084, 9.7967076667, 10.038729];[9.756491, 9.8168936667, 9.905535];[9.637042, 9.6958903333, 9.756051];[9.723523, 9.895345, 10.075712];[9.733647, 9.7925546667, 9.902355];[9.607088, 9.789055, 9.943473];[9.585053, 9.8026966667, 9.945107];[9.868327, 9.953621, 10.054573];[9.811969, 10.0582046667, 10.352905];[9.63977, 10.092703, 10.577226];[9.871767, 9.9795896667, 10.065412];[9.700193, 10.2467716667, 11.090268];[9.748796, 9.853027, 9.985761];[9.693084, 9.7672556667, 9.843222];[9.729173, 9.8257553333, 9.877451];[9.574444, 9.7768066667, 10.019719];[9.632121, 9.8627293333, 10.00266];[9.849532, 10.6509506667, 12.231124];[9.469325, 9.6782883333, 9.990681];[9.953367, 10.0288603333, 10.114025];[9.648576, 9.8253516667, 10.043904];[9.735447, 9.9362393333, 10.051587];[9.657206, 9.8939336667, 10.2443];[9.651881, 9.727766, 9.799389];[9.917355, 10.1431976667, 10.524878];[9.655511, 9.8212633333, 10.070582];[9.88421, 9.914321, 9.937984];[9.582674, 9.6585256667, 9.745507];[9.675785, 9.9180553333, 10.10758];[9.807749, 9.959487, 10.110975];[9.646841, 9.838586, 10.189122];[9.651576, 9.7504383333, 9.878726];[9.860717, 9.8858336667, 9.914849];[9.568239, 9.6828363333, 9.776796];[9.628142, 9.7419253333, 9.920149]
